year,meeting_number,speaker,party,sentence
2014,69,Jacob Jensen (V),V,"Så skal jeg lige sige, at jeg synes, at lyden runger enormt meget; jeg ved ikke, om der er nogen i Teknik, der kan gøre noget ved det."
2014,69,Jacob Jensen (V),V,Fjerde næstformand
2015,97,(Mette Bock),LA,Tak.
2015,97,(Mette Bock),LA,"Der er en kort bemærkning fra hr. Carsten Bach, Liberal Alliance."
2018,11,Søren Søndergaard (EL),EL,"Der er optimisme at spore i Europa, kan man læse i regeringens redegørelse."
2018,11,Søren Søndergaard (EL),EL,"Tja, jeg er ikke helt klar over, ud fra hvad man anlægger det perspektiv."
2018,11,Søren Søndergaard (EL),EL,"Man skriver videre, at den europæiske økonomi er tilbage på sporet og migrationskrisen er stoppet – den europæiske økonomi tilbage på sporet og migrationskrisen stoppet."
2018,11,Søren Søndergaard (EL),EL,"Altså, det er jo en måde at se på tingene på, som meget godt, synes jeg, afspejler, hvor man placerer sig i EUdebatten, og hvordan man ser på EU."
2018,11,Søren Søndergaard (EL),EL,Profitterne vokser – det er fuldstændig rigtigt – men uligheden i EUlandene er også voksende.
2018,11,Søren Søndergaard (EL),EL,Uligheden er voksende.
2018,11,Søren Søndergaard (EL),EL,Der er stadig væk enorme mængder af fattige.
2018,11,Søren Søndergaard (EL),EL,"Altså, reduktionen af antallet af fattige fra de der ca. 125 millioner, der var på et tidspunkt, går ufattelig langsomt."
2018,11,Søren Søndergaard (EL),EL,"Og der er massiv social dumping, ikke bare i traditionelt højtlønnede europæiske lande, men i stort set alle europæiske lande udsættes man for social dumping."
2018,11,Søren Søndergaard (EL),EL,"Det er den virkelighed, almindelige mennesker opfatter."
2018,11,Søren Søndergaard (EL),EL,Er der optimisme at spore for dem i Europa?
2018,11,Søren Søndergaard (EL),EL,Er den europæiske økonomi tilbage på sporet?
2018,11,Søren Søndergaard (EL),EL,"Ja, hvis man tager udgangspunkt i virksomhederne, profitterne, de rige, overskuddene, så er der."
2018,11,Søren Søndergaard (EL),EL,"Tager man udgangspunkt i almindelige menneskers liv, så er der ikke."
2018,11,Søren Søndergaard (EL),EL,"Samtidig oplever vi, hvordan Europas statskasser er et tag selvbord for kriminelle spekulanter, der fylder lommerne."
2018,11,Søren Søndergaard (EL),EL,"Og ikke nok med det, men vi oplever også, hvordan de store banker, som er i EUlandene, alle de store banker, nej, ikke alle, men en række af de store banker, medvirker aktivt til det her tag selvbord for kriminelle spekulanter og dermed gør sig til medskyldige."
2018,11,Søren Søndergaard (EL),EL,Skattesvindelen er ikke reduceret.
2018,11,Søren Søndergaard (EL),EL,"Og EU's svar har været nogle meget halvhjertede forsøg; måske kunne man forestille sig, at det hang sammen med, at en række af EUlandene er blandt de største skattely i verden."
2018,11,Søren Søndergaard (EL),EL,"Så når EU skal lave en sortliste, der virkelig fordømmer de her lande, virkelig understreger, at uha, nu skal vi gå imod de lande, som sørger for at være skattely, og som dermed snyder med vores alle sammens skatteindtægt, ja, så starter man med at undtage EUlandene."
2018,11,Søren Søndergaard (EL),EL,Man starter med at undtage nogle af de allerstørste skattesvindlere fra at komme på listen.
2018,11,Søren Søndergaard (EL),EL,"Ja, det er næsten så sødt, at det er charmerende!"
2018,11,Søren Søndergaard (EL),EL,"Derudover gør man selvfølgelig det, at man lader muligheden for at undgå at komme på den liste være let og muligheden for at komme af den endnu lettere, og resultatet er, som det selvfølgelig kunne forudses."
2018,11,Søren Søndergaard (EL),EL,"Og det er der, jeg lige havde fat i hr. Peter Hummelgaard Thomsen, for vi deler fuldstændig Socialdemokratiets ønske om at få en fælles bund under selskabsskatten, men vi må bare konstatere, at det jo er noget af det, man eksplicit har valgt ikke skulle være en EUkompetence, fordi man ønskede at have fuld turbo på det indre marked, på konkurrencen på det indre marked, inklusive på skattekonkurrencen – inklusive på skattekonkurrencen."
2018,11,Søren Søndergaard (EL),EL,"Og derfor er det jo undtaget fra muligheden for at vedtage regler, hvor man vedtager en fælles bund under selskabsskatten – det er ikke en EUkompetence."
2018,11,Søren Søndergaard (EL),EL,"Det kræver en traktatændring, og jeg gætter på, at der er en række lande, der vil sætte sig imod den traktatændring."
2018,11,Søren Søndergaard (EL),EL,"Men under alle omstændigheder er det, hvis ikke der kommer en regeringskonference, ikke noget, der kan komme på tale."
2018,11,Søren Søndergaard (EL),EL,"I forhold til årsagerne til flygtningekrisen, når man nu nævner, at migrantkrisen er stoppet, må man sige, at årsagerne ikke på nogen måde er fjernet; de er ikke engang nedbragt."
2018,11,Søren Søndergaard (EL),EL,"Altså, desperationen uden om Europas grænser er fuldstændig lige så stor, som den hele tiden har været."
2018,11,Søren Søndergaard (EL),EL,Og EU's bidrag har primært bestået i at lave aftaler med forskellige despoter om at holde folk væk fra Europa.
2018,11,Søren Søndergaard (EL),EL,"Hvordan kan man overhovedet få sig selv til at formulere det med nogle termer om, at der er noget, der er løst eller stoppet?"
2018,11,Søren Søndergaard (EL),EL,"Altså, det er der jo stadig væk, men det er bare et andet sted."
2018,11,Søren Søndergaard (EL),EL,Men igen: Hvad er perspektivet?
2018,11,Søren Søndergaard (EL),EL,Hvordan ser man på verden?
2018,11,Søren Søndergaard (EL),EL,"Ja, man ser den altså fra sådan et europæisk synspunkt, hvor man kigger på de andre, og når bare de bliver væk, er der ikke længere nogen problemer."
2018,11,Søren Søndergaard (EL),EL,"Jeg synes, at den måde, man har behandlet flygtningekrisen på, er et meget godt eksempel på, hvor svagt EU egentlig er."
2018,11,Søren Søndergaard (EL),EL,"For det er ikke et udtryk for styrke, at man laver en aftale med Erdogan; det er ikke et udtryk for styrke, at man laver en aftale med forskellige libyske krigsherrer eller med Marokko."
2018,11,Søren Søndergaard (EL),EL,"Det er jo et udtryk for svaghed, for det betyder, at man udleverer nøglerne til Europa til de her despoter."
2018,11,Søren Søndergaard (EL),EL,"Og det betyder jo, at man i enhver situation befinder sig på det punkt, hvor man er nødt til at bøje sig, hvis de truer med at gøre brug af den nøgle, de har fået."
2018,11,Søren Søndergaard (EL),EL,"Jeg må ærligt indrømme, at jeg ikke kan forstå den politik, som føres i øjeblikket over for Erdogan, på anden måde, end at man er bange for, at han vil opsige den her aftale."
2018,11,Søren Søndergaard (EL),EL,"Jeg synes, at det, der kendetegner EU, er handlingslammelse i forhold til asylsystemet, i forhold til diskussionen om EU's fremtid – den er ikke særlig udførligt behandlet i ministerens redegørelse."
2018,11,Søren Søndergaard (EL),EL,"Selv med hensyn til de interne forhold er der handlingslammelse – altså, rejsecirkusset fortsætter selvfølgelig, og rodet i regnskaberne fortsætter; man kan ikke gøre op med det."
2018,11,Søren Søndergaard (EL),EL,Og selv det at bekæmpe svig og svindel inden for institutionerne går ufattelig langsomt.
2018,11,Søren Søndergaard (EL),EL,"Jeg synes, det er uforståeligt, at der er rejst en anklage mod et medlem, flere medlemmer måske, af Dansk Folkeparti i EuropaParlamentet for svig med midlerne – der er en undersøgelse af svig med midlerne – og der kommer ikke nogen afgørelse på det."
2018,11,Søren Søndergaard (EL),EL,"Det er bare noget, der ligger der."
2018,11,Søren Søndergaard (EL),EL,Hvornår kommer der en afgørelse på de her ting?
2018,11,Søren Søndergaard (EL),EL,Hvornår bliver det gjort færdigt?
2018,11,Søren Søndergaard (EL),EL,"Jeg synes, det er et kæmpe problem og et udtryk for en handlingslammelse, som er enorm."
2018,11,Søren Søndergaard (EL),EL,"Noget af det, der måske er det allerværste, hvis vi kigger på Europa, er, at inden for EU ser vi så en massiv styrkelse af autoritære regimer med manglende respekt for mindretal."
2018,11,Søren Søndergaard (EL),EL,"Og det har jo nået et omfang, hvor EU så er blevet nødt til at rejse sager mod en række lande."
2018,11,Søren Søndergaard (EL),EL,"Det er derfor, det er vores opfattelse, at der er behov for en ændring."
2018,11,Søren Søndergaard (EL),EL,Der er behov for at finde en ny måde at samarbejde på i Europa.
2018,11,Søren Søndergaard (EL),EL,"Vi har flere gange gjort os til talsmand for, hvad andre også tidligere har fremført, nemlig et Europa i flere rum, hvor man giver mulighed for, at lande kan samarbejde om det, de er enige om, og rykke på det, og der, hvor de ikke er enige, er det ikke det laveste niveau, der kommer til at sætte dagsordenen."
2018,11,Søren Søndergaard (EL),EL,Det synes vi er en fornuftig måde at samarbejde på.
2018,11,Søren Søndergaard (EL),EL,"Da der havde været et topmøde for nylig, her i oktober, hvor man endnu en gang ikke var nået frem til noget omkring asylsystemet, var der en meget hård kritik fra EuropaParlamentet, som sagde: Vi må have afskaffet enstemmigheden; vi må kunne gennemtvinge et asylsystem med flertalsafgørelser."
2018,11,Søren Søndergaard (EL),EL,"Det lød jo meget smart, og det kunne man sikkert også gøre, men hvor lang tid ville EU holde, hvis man gjorde det?"
2018,11,Søren Søndergaard (EL),EL,"Og det viser den saks, man har fået sat sig i."
2018,11,Søren Søndergaard (EL),EL,"Man kræver enstemmighed, hvad der ikke kommer, hvorfor man er handlingslammet, og hvis man afskaffer enstemmigheden, får man splittelsen."
2018,11,Søren Søndergaard (EL),EL,"Der er behov for en anden måde at samarbejde på i Europa – 40 (R 3) en måde, som i langt højere grad giver mulighed for coalition of the willing, koalitioner af villige, der ønsker at gå sammen om at lave nogle ting; det kan være på flygtningeområdet, det kan være på andre områder."
2018,11,Søren Søndergaard (EL),EL,Det er også forstærket af beslutningen fra Storbritannien om at forlade EU.
2018,11,Søren Søndergaard (EL),EL,"Vi bliver da nødt til at diskutere uden for EU, hvordan vi samarbejder i Europa."
2018,11,Søren Søndergaard (EL),EL,"Er der nogen, der forestiller sig et europæisk kriminalitetsbekæmpende Europol, hvor Storbritannien ikke har en plads?"
2018,11,Søren Søndergaard (EL),EL,"Altså, det kan man da ikke."
2018,11,Søren Søndergaard (EL),EL,"Og derfor bliver vi jo nødt til at gentænke hele den europæiske konstruktion og lave et samarbejde, hvor dem, der vil være med i EU, har mulighed for det, men hvor dem, der ønsker at være uden for, alligevel på en lang række områder – menneskerettigheder, kriminalitetsbekæmpelse, sikkerhed osv. – kan indgå i et samarbejde."
2018,11,Søren Søndergaard (EL),EL,"Til allersidst vil jeg bare sige, at som alle ved, er Enhedslisten grundlæggende modstander af EU."
2018,11,Søren Søndergaard (EL),EL,"Det er vi ikke, fordi det er et samarbejde, eller fordi det er europæisk, men det er vi, fordi det er på et politisk grundlag, som vi er uenige i, hvor markedet står foran lønmodtagernes rettigheder, og at det kun kan ændres, hvis alle er enige om det."
2018,11,Søren Søndergaard (EL),EL,"Det forhindrer lande i at gå foran, f.eks. på standarder omkring miljø og andre ting, hvilket gør, at den der foregangseffekt – vi havde engang en regering i Danmark, som snakkede om Danmark som foregangsland – forsvinder, fordi alle ligesom skal følge det samme niveau."
2018,11,Søren Søndergaard (EL),EL,Vores ønske er en folkeafstemning om EUmedlemskab.
2018,11,Søren Søndergaard (EL),EL,"Vi er også godt klar over, at det er der ikke flertal for, og derfor kommer den jo ikke."
2018,11,Søren Søndergaard (EL),EL,"Og så længe det er tilfældet, vil vi selvfølgelig arbejde aktivt for at få det bedst mulige ud af situationen, både i Europaudvalget her i Folketinget og efter den 26. maj også i EuropaParlamentet."
2018,11,Søren Søndergaard (EL),EL,Første næstformand
2012,101,Ole Birk Olesen (LA),LA,"Der er mange ting i hr. Henning Hyllesteds spørgsmål, som man skal forholde sig til på blot 1 minut."
2012,101,Ole Birk Olesen (LA),LA,"Det første er, at Liberal Alliance jo kun går ind for at sænke det danske skattetryk til et niveau, der svarer til skattetrykket i Sverige."
2012,101,Ole Birk Olesen (LA),LA,"Sverige har verdens næsthøjeste skattetryk, og Liberal Alliance foreslår med sine reformer, at skattetrykket kommer ned på svensk niveau."
2012,101,Ole Birk Olesen (LA),LA,"Så der kommer nok alligevel ikke til at ligge så mange og dø i rendestenen, som Enhedslisten forventer, når Liberal Alliances politik gennemføres."
2012,101,Ole Birk Olesen (LA),LA,Til gengæld bliver Danmark et betydelig mere konkurrencedygtigt land.
2012,101,Ole Birk Olesen (LA),LA,"Så synes jeg, at Enhedslisten excellerer i en sammenblanding af skat og arbejdsforhold."
2012,101,Ole Birk Olesen (LA),LA,"Jeg kender ikke i detaljer arbejdsforholdene for Ryanairs ansatte i Billund, fordi jeg er skatteordfører og ikke arbejdsmarkedsordfører."
2012,101,Ole Birk Olesen (LA),LA,"Men skatteforholdene, som vi diskuterer i dag, er ikke dem, der afstedkommer de arbejdsforhold, der er for Ryanairs ansatte i Billund."
2012,101,Ole Birk Olesen (LA),LA,"Det er ikke skatteforholdene, der udløser dårlige arbejdsforhold."
2012,101,Ole Birk Olesen (LA),LA,"Hvis arbejdsforholdene er dårlige i Billund, er de det, uafhængigt af at der er en lav skat for de ansatte."
2004,23,Morten Homann (SF),SF,"I SF har vi som udgangspunkt ikke noget imod, at man indfører en ordning som den nærværende, hvis det kan være med til at give nogle administrative lettelser for virksomhederne, og derfor vil vi gå meget positivt ind i udvalgsarbejdet."
2004,23,Morten Homann (SF),SF,"Vi har kun en eneste bekymring, som vi gerne vil have afkræftet, nemlig om alle muligheder for, at forslaget kan udnyttes, til at unddrage sig sin skattebetaling, er lukket."
2004,23,Morten Homann (SF),SF,"Det er det eneste, vi vil se at få undersøgt i udvalgsarbejdet, men ellers har vi som udgangspunkt en meget positiv indstilling til forslaget, som vi forventer at kunne støtte."
2021,74,Christian Juhl (EL),EL,Tak.
2021,74,Christian Juhl (EL),EL,"I de forlig, jeg arbejder med, plejer vi nu at lave det sådan lidt sammen med ministeren, så det kan man jo lige så godt spørge ordføreren om, og jeg vil gerne spørge om finansieringen."
2021,74,Christian Juhl (EL),EL,"De 2,1 mia. kr. skal finansieres af udviklingsbistanden."
2021,74,Christian Juhl (EL),EL,"Det vil sige, at vi til de mennesker, der sulter i Etiopien, Mali, Yemen, Sydsudan, og hvor vi ellers hjælper, og hvor vi i vores finanslov har lovet dem, at vi i 2022 vil hjælpe dem med et stort eller lille beløb, nu skal sige: Nej, desværre, vi har en anden opgave, der skal løses."
2021,74,Christian Juhl (EL),EL,Er det konservativ politik at tage fra de fattigste i verden for at hjælpe kommunerne med at tage imod flygtningene i Danmark?
2021,74,Christian Juhl (EL),EL,"Jeg skal lige sige, at jeg synes, det er okay, at vi tager imod alle de flygtninge fra Syrien, der har brug for det."
2021,74,Christian Juhl (EL),EL,"Det er så nødvendigt at gøre det, men jeg synes, det er en meget, meget kynisk måde at finansiere det på."
2021,74,Christian Juhl (EL),EL,Første næstformand
2024,31,Mikkel Bjørn (DF),DF,"Jeg kunne ikke lade være at tage ordet, når fru Zenia Stampe udbreder sig om det her med at føre en useriøs politik."
2024,31,Mikkel Bjørn (DF),DF,"For debatten i dag handler om, hvordan vi får udvisningsdømte kriminelle til at forlade landet – udvisningsdømte kriminelle, som er blevet inviteret til Danmark på et håbløst naiv tilgang til dansk udlændingepolitik, som Radikale Venstre har været bannerførere for."
